"","ID","degree"
"2915",5151,3469
"2916",5152,3469
"2917",5153,3469
"2918",5154,3469
"2919",5155,3469
"2920",5156,3469
"2921",5157,3469
"2922",5158,3469
"2923",5159,3469
"2924",5161,3469
"2925",5162,3469
"2926",5163,3469
"2927",5167,3469
"2928",5168,3469
"2929",5169,3469
"2930",5170,3469
"2931",5171,3469
"2932",5172,3469
"2933",5174,3469
"2934",5192,3469
"2935",5193,3469
"2936",5194,3469
"2937",5195,3469
"2938",5196,3469
"2939",5197,3469
"2940",5198,3469
"2941",5199,3469
"2942",5200,3469
"2943",5201,3469
"2944",5202,3469
"2945",5203,3469
"2946",5205,3469
"2947",5208,3469
"2948",5212,3469
"2949",5213,3469
"2950",5214,3469
"2951",5217,3469
"2952",5218,3469
"2953",5220,3469
"2954",5223,3469
"2955",5224,3469
"2956",5225,3469
"2957",5226,3469
"2958",5227,3469
"2959",5228,3469
"2960",5229,3469
"2961",5231,3469
"2962",5234,3469
"2963",5235,3469
"2964",5236,3469
"2965",5237,3469
"2966",5238,3469
"2967",5239,3469
"2968",5240,3469
"2969",5242,3469
"2970",5244,3469
"2971",5245,3469
"2972",5247,3469
"2973",5248,3469
"2974",5249,3469
"2975",5250,3469
"2976",5252,3469
"2977",5253,3469
"2978",5254,3469
"2979",5255,3469
"2980",5256,3469
"2981",5257,3469
"2982",5258,3469
"2983",5259,3469
"2984",5260,3469
"2985",5262,3469
"2986",5263,3469
"2987",5264,3469
"2988",5265,3469
"2989",5268,3469
"2990",5269,3469
"2991",5270,3469
"2992",5271,3469
"2993",5274,3469
"2994",5275,3469
"2995",5276,3469
"2996",5281,3469
"2997",5282,3469
"2998",5284,3469
"2999",5285,3469
"3000",5286,3469
"3001",5288,3469
"3002",5290,3469
"3003",5291,3469
"3004",5292,3469
"3005",5293,3469
"3006",5294,3469
"3007",5296,3469
"3008",5297,3469
"3009",5298,3469
"3010",5299,3469
"3011",5302,3469
"3012",5303,3469
"3013",5304,3469
"3014",5306,3469
"3015",5307,3469
"3016",5308,3469
"3017",5309,3469
"3018",5310,3469
"3019",5311,3469
"3020",5312,3469
"3021",5313,3469
"3022",5314,3469
"3023",5315,3469
"3024",5317,3469
"3025",5319,3469
"3026",5321,3469
"3027",5322,3469
"3028",5323,3469
"3029",5324,3469
"3030",5326,3469
"3031",5327,3469
"3032",5328,3469
"3033",5329,3469
"3034",5330,3469
"3035",5332,3469
"3036",5334,3469
"3037",5335,3469
"3038",5336,3469
"3039",5337,3469
"3040",5338,3469
"3041",5339,3469
"3042",5340,3469
"3043",5341,3469
"3044",5342,3469
"3045",5343,3469
"3046",5344,3469
"3047",5345,3469
"3048",5346,3469
"3049",5351,3469
"3050",5353,3469
"3051",5354,3469
"3052",5355,3469
"3053",5356,3469
"3054",5357,3469
"3055",5358,3469
"3056",5359,3469
"3057",5360,3469
"3058",5362,3469
"3059",5365,3469
"3060",5366,3469
"3061",5368,3469
"3062",5369,3469
"3063",5372,3469
"3064",5374,3469
"3065",5375,3469
"3066",5377,3469
"3067",5379,3469
"3068",5380,3469
"3069",5381,3469
"3070",5382,3469
"3071",5383,3469
"3072",5384,3469
"3073",5385,3469
"3074",5386,3469
"3075",5388,3469
"3076",5389,3469
"3077",5391,3469
"3078",5392,3469
"3079",5393,3469
"3080",5394,3469
"3081",5395,3469
"3082",5399,3469
"3083",5400,3469
"3084",5401,3469
"3085",5405,3469
"3086",5406,3469
"3087",5411,3469
"3088",5436,3469
"3089",5437,3469
"3090",5441,3469
"3091",5442,3469
"3092",5443,3469
"3093",5444,3469
"3094",5445,3469
"3095",5446,3469
"3096",5448,3469
"3097",5449,3469
"3098",5451,3469
"3099",5452,3469
"3100",5453,3469
"3101",5455,3469
"3102",5456,3469
"3103",5457,3469
"3104",5458,3469
"3105",5459,3469
"3106",5462,3469
"3107",5463,3469
"3108",5464,3469
"3109",5465,3469
"3110",5466,3469
"3111",5467,3469
"3112",5468,3469
"3113",5471,3469
"3114",5472,3469
"3115",5474,3469
"3116",5475,3469
"3117",5477,3469
"3118",5478,3469
"3119",5479,3469
"3120",5480,3469
"3121",5481,3469
"3122",5482,3469
"3123",5483,3469
"3124",5484,3469
"3125",5485,3469
"3126",5487,3469
"3127",5488,3469
"3128",5490,3469
"3129",5491,3469
"3130",5492,3469
"3131",5493,3469
"3132",5495,3469
"3133",5496,3469
"3134",5497,3469
"3135",5498,3469
"3136",5499,3469
"3137",5503,3469
"3138",5504,3469
"3139",5505,3469
"3140",5507,3469
"3141",5508,3469
"3142",5509,3469
"3143",5510,3469
"3144",5511,3469
"3145",5513,3469
"3146",5514,3469
"3147",5517,3469
"3148",5518,3469
"3149",5519,3469
"3150",5521,3469
"3151",5522,3469
"3152",5525,3469
"3153",5526,3469
"3154",5530,3469
"3155",5531,3469
"3156",5534,3469
"3157",5535,3469
"3158",5537,3469
"3159",5539,3469
"3160",5540,3469
"3161",5541,3469
"3162",5542,3469
"3163",5543,3469
"3164",5544,3469
"3165",5546,3469
"3166",5547,3469
"3167",5552,3469
"3168",5557,3469
"3169",5559,3469
"3170",5560,3469
"3171",5561,3469
"3172",5562,3469
"3173",5563,3469
"3174",5564,3469
"3175",5565,3469
"3176",5566,3469
"3177",5567,3469
"3178",5568,3469
"3179",5569,3469
"3180",5572,3469
"3181",5573,3469
"3182",5574,3469
"3183",5575,3469
"3184",5576,3469
"3185",5577,3469
"3186",5578,3469
"3187",5579,3469
"3188",5580,3469
"3189",5581,3469
"3190",5582,3469
"3191",5583,3469
"3192",5584,3469
"3193",5586,3469
"3194",5587,3469
"3195",5588,3469
"3196",5589,3469
"3197",5590,3469
"3198",5591,3469
"3199",5593,3469
"3200",5594,3469
"3201",5595,3469
"3202",5596,3469
"3203",5597,3469
"3204",5598,3469
"3205",5600,3469
"3206",5601,3469
"3207",5603,3469
"3208",5605,3469
"3209",5606,3469
"3210",5608,3469
"3211",5610,3469
"3212",5612,3469
"3213",5615,3469
"3214",5616,3469
"3215",5617,3469
"3216",5618,3469
"3217",5619,3469
"3218",5620,3469
"3219",5621,3469
"3220",5622,3469
"3221",5623,3469
"3222",5624,3469
"3223",5625,3469
"3224",5626,3469
"3225",5628,3469
"3226",5630,3469
"3227",5631,3469
"3228",5632,3469
"3229",5633,3469
"3230",5634,3469
"3231",5635,3469
"3232",5637,3469
"3233",5638,3469
"3234",5639,3469
"3235",5640,3469
"3236",5641,3469
"3237",5642,3469
"3238",5643,3469
"3239",5644,3469
"3240",5645,3469
"3241",5646,3469
"3242",5647,3469
"3243",5651,3469
"3244",5653,3469
"3245",5656,3469
"3246",5658,3469
"3247",5659,3469
"3248",5660,3469
"3249",5661,3469
"3250",5664,3469
"3251",5665,3469
"3252",5666,3469
"3253",5667,3469
"3254",5668,3469
"3255",5669,3469
"3256",5670,3469
"3257",5671,3469
"3258",5672,3469
"3259",5673,3469
"3260",5674,3469
"3261",5675,3469
"3262",5676,3469
"3263",5677,3469
"3264",5678,3469
"3265",5679,3469
"3266",5680,3469
"3267",5681,3469
"3268",5683,3469
"3269",5685,3469
"3270",5686,3469
"3271",5687,3469
"3272",5688,3469
"3273",5689,3469
"3274",5690,3469
"3275",5691,3469
"3276",5692,3469
"3277",5693,3469
"3278",5694,3469
"3279",5695,3469
"3280",5696,3469
"3281",5698,3469
"3282",5699,3469
"3283",5700,3469
"3284",5701,3469
"3285",5702,3469
"3286",5703,3469
"3287",5704,3469
"3288",5705,3469
"3289",5706,3469
"3290",5707,3469
"3291",5708,3469
"3292",5711,3469
"3293",5712,3469
"3294",5713,3469
"3295",5714,3469
"3296",5716,3469
"3297",5717,3469
"3298",5718,3469
"3299",5719,3469
"3300",5720,3469
"3301",5721,3469
"3302",5722,3469
"3303",5723,3469
"3304",5724,3469
"3305",5725,3469
"3306",5726,3469
"3307",5727,3469
"3308",5728,3469
"3309",5729,3469
"3310",5730,3469
"3311",5731,3469
"3312",5732,3469
"3313",5733,3469
"3314",5734,3469
"3315",5736,3469
"3316",5737,3469
"3317",5740,3469
"3318",5741,3469
"3319",5743,3469
"3320",5750,3469
"3321",5751,3469
"3322",5752,3469
"3323",5753,3469
"3324",5754,3469
"3325",5755,3469
"3326",5756,3469
"3327",5757,3469
"3328",5758,3469
"3329",5759,3469
"3330",5760,3469
"3331",5763,3469
"3332",5764,3469
"3333",5765,3469
"3334",5766,3469
"3335",5767,3469
"3336",5770,3469
"3337",5771,3469
"3338",5773,3469
"3339",5774,3469
"3340",5775,3469
"3341",5776,3469
"3342",5777,3469
"3343",5778,3469
"3344",5779,3469
"3345",5780,3469
"3346",5781,3469
"3347",5782,3469
"3348",5783,3469
"3349",5784,3469
"3350",5785,3469
"3351",5786,3469
"3352",5789,3469
"3353",5790,3469
"3354",5791,3469
"3355",5792,3469
"3356",5793,3469
"3357",5794,3469
"3358",5796,3469
"3359",5797,3469
"3360",5798,3469
"3361",5799,3469
"3362",5800,3469
"3363",5801,3469
"3364",5802,3469
"3365",5804,3469
"3366",5806,3469
"3367",5807,3469
"3368",5809,3469
"3369",5811,3469
"3370",5813,3469
"3371",5814,3469
"3372",5815,3469
"3373",5816,3469
"3374",5817,3469
"3375",5818,3469
"3376",5819,3469
"3377",5820,3469
"3378",5821,3469
"3379",5822,3469
"3380",5823,3469
"3381",5824,3469
"3382",5825,3469
"3383",5826,3469
"3384",5827,3469
"3385",5828,3469
"3386",5829,3469
"3387",5831,3469
"3388",5832,3469
"3389",5833,3469
"3390",5834,3469
"3391",5835,3469
"3392",5836,3469
"3393",5837,3469
"3394",5838,3469
"3395",5839,3469
"3396",5841,3469
"3397",5842,3469
"3398",5843,3469
"3399",5844,3469
"3400",5845,3469
"3401",5846,3469
"3402",5847,3469
"3403",5848,3469
"3404",5849,3469
"3405",5850,3469
"3406",5851,3469
"3407",5852,3469
"3408",5853,3469
"3409",5854,3469
"3410",5855,3469
"3411",5857,3469
"3412",5858,3469
"3413",5859,3469
"3414",5860,3469
"3415",5861,3469
"3416",5862,3469
"3417",5863,3469
"3418",5864,3469
"3419",5865,3469
"3420",5866,3469
"3421",5867,3469
"3422",5868,3469
"3423",5869,3469
"3424",5870,3469
"3425",5871,3469
"3426",5872,3469
"3427",5873,3469
"3428",5875,3469
"3429",5876,3469
"3430",5877,3469
"3431",5879,3469
"3432",5880,3469
"3433",5881,3469
"3434",5882,3469
"3435",5884,3469
"3436",5885,3469
"3437",5886,3469
"3438",5889,3469
"3439",5890,3469
"3440",5891,3469
"3441",5892,3469
"3442",5893,3469
"3443",5894,3469
"3444",5895,3469
"3445",5896,3469
"3446",5897,3469
"3447",5898,3469
"3448",5899,3469
"3449",5900,3469
"3450",5901,3469
"3451",5902,3469
"3452",5903,3469
"3453",5904,3469
"3454",5906,3469
"3455",5907,3469
"3456",5908,3469
"3457",5909,3469
"3458",5910,3469
"3459",5911,3469
"3460",5912,3469
"3461",5913,3469
"3462",5914,3469
"3463",5915,3469
"3464",5916,3469
"3465",5917,3469
"3466",5918,3469
"3467",5920,3469
"3468",5921,3469
"3469",5922,3469
"3470",5923,3469
"3471",149,2322
"3472",118,2312
"3473",157,2298
"3474",121,2286
"3475",116,2272
"3476",179,2272
"3477",161,2270
"3478",159,2255
"3479",112,2254
"3480",130,2252
"3481",167,2245
"3482",513,2239
"3483",195,2231
"3484",182,2220
"3485",170,2218
"3486",67,2211
"3487",115,2206
"3488",134,2199
"3489",234,2197
"3490",166,2181
"3491",165,2179
"3492",103,2177
"3493",277,2177
"3494",99,2175
"3495",43,2172
"3496",180,2171
"3497",48,2168
"3498",132,2163
"3499",151,2163
"3500",208,2154
"3501",1082,2152
"3502",44,2147
"3503",1113,2147
"3504",68,2146
"3505",133,2146
"3506",508,2145
"3507",53,2144
"3508",80,2144
"3509",162,2144
"3510",63,2143
"3511",123,2140
"3512",82,2137
"3513",31,2133
"3514",40,2132
"3515",101,2131
"3516",479,2129
"3517",418,2128
"3518",41,2122
"3519",143,2117
"3520",413,2117
"3521",105,2116
"3522",111,2116
"3523",76,2115
"3524",409,2115
"3525",60,2113
"3526",178,2110
"3527",52,2108
"3528",185,2108
"3529",129,2106
"3530",970,2106
"3531",145,2104
"3532",106,2103
"3533",183,2102
"3534",128,2101
"3535",176,2097
"3536",119,2096
"3537",64,2094
"3538",66,2094
"3539",77,2092
"3540",92,2092
"3541",78,2087
"3542",89,2087
"3543",84,2082
"3544",226,2082
"3545",262,2082
"3546",213,2081
"3547",47,2078
"3548",51,2078
"3549",453,2078
"3550",55,2077
"3551",512,2075
"3552",42,2074
"3553",32,2073
"3554",519,2069
"3555",54,2064
"3556",107,2064
"3557",83,2063
"3558",69,2061
"3559",122,2060
"3560",215,2059
"3561",147,2058
"3562",74,2053
"3563",98,2051
"3564",1145,2050
"3565",97,2049
"3566",75,2048
"3567",638,2047
"3568",1032,2044
"3569",61,2043
"3570",197,2037
"3571",224,2035
"3572",86,2033
"3573",104,2033
"3574",216,2033
"3575",150,2032
"3576",887,2032
"3577",1083,2031
"3578",211,2029
"3579",1373,2020
"3580",153,2016
"3581",1091,2012
"3582",474,2005
"3583",484,2005
"3584",187,2004
"3585",963,2003
"3586",240,2001
"3587",1041,1999
"3588",1048,1997
"3589",193,1993
"3590",125,1992
"3591",158,1987
"3592",1090,1985
"3593",1235,1983
"3594",1047,1982
"3595",221,1981
"3596",501,1981
"3597",482,1980
"3598",1051,1980
"3599",1045,1979
"3600",957,1977
"3601",962,1977
"3602",194,1975
"3603",102,1974
"3604",364,1972
"3605",1059,1972
"3606",1064,1972
"3607",45,1971
"3608",671,1971
"3609",34,1969
"3610",206,1965
"3611",1084,1964
"3612",50,1962
"3613",1044,1961
"3614",1089,1960
"3615",1061,1957
"3616",1185,1957
"3617",192,1956
"3618",73,1955
"3619",1066,1955
"3620",127,1954
"3621",641,1946
"3622",1057,1935
"3623",727,1934
"3624",62,1932
"3625",650,1931
"3626",1087,1931
"3627",1134,1928
"3628",1080,1926
"3629",1,1925
"3630",1386,1925
"3631",507,1922
"3632",1068,1913
"3633",1233,1910
"3634",1086,1909
"3635",481,1908
"3636",110,1903
"3637",1085,1901
"3638",72,1900
"3639",446,1894
"3640",91,1891
"3641",472,1891
"3642",1121,1890
"3643",108,1888
"3644",1284,1888
"3645",1259,1887
"3646",633,1885
"3647",1103,1879
"3648",459,1878
"3649",199,1877
"3650",1147,1875
"3651",437,1874
"3652",59,1870
"3653",646,1870
"3654",762,1870
"3655",269,1867
"3656",672,1867
"3657",448,1866
"3658",1118,1866
"3659",485,1864
"3660",636,1864
"3661",1265,1860
"3662",698,1859
"3663",202,1856
"3664",977,1854
"3665",445,1853
"3666",138,1851
"3667",1264,1849
"3668",1266,1849
"3669",93,1846
"3670",146,1845
"3671",490,1839
"3672",972,1836
"3673",348,1834
"3674",635,1834
"3675",1092,1832
"3676",142,1831
"3677",1023,1831
"3678",1391,1829
"3679",120,1825
"3680",949,1825
"3681",643,1823
"3682",37,1822
"3683",239,1821
"3684",433,1817
"3685",1431,1813
"3686",1088,1810
"3687",1277,1810
"3688",173,1809
"3689",304,1809
"3690",95,1808
"3691",1143,1806
"3692",421,1805
"3693",1213,1804
"3694",14,1799
"3695",386,1798
"3696",117,1797
"3697",673,1796
"3698",852,1794
"3699",476,1786
"3700",363,1784
"3701",471,1783
"3702",1282,1783
"3703",458,1782
"3704",461,1782
"3705",1038,1782
"3706",1063,1782
"3707",1065,1782
"3708",38,1781
"3709",1062,1780
"3710",49,1778
"3711",385,1778
"3712",1058,1777
"3713",361,1776
"3714",1204,1773
"3715",1067,1768
"3716",979,1767
"3717",203,1762
"3718",416,1759
"3719",1166,1759
"3720",426,1758
"3721",544,1757
"3722",246,1756
"3723",345,1756
"3724",398,1756
"3725",1159,1756
"3726",340,1755
"3727",403,1754
"3728",261,1753
"3729",469,1748
"3730",642,1747
"3731",442,1746
"3732",443,1746
"3733",586,1746
"3734",218,1745
"3735",235,1742
"3736",392,1742
"3737",1052,1742
"3738",383,1740
"3739",1353,1735
"3740",353,1734
"3741",391,1730
"3742",135,1727
"3743",137,1727
"3744",914,1725
"3745",378,1724
"3746",263,1721
"3747",1513,1720
"3748",457,1719
"3749",5,1718
"3750",438,1717
"3751",1056,1715
"3752",371,1714
"3753",33,1713
"3754",372,1713
"3755",444,1713
"3756",1053,1713
"3757",375,1711
"3758",81,1708
"3759",595,1706
"3760",890,1705
"3761",1182,1705
"3762",1215,1703
"3763",1502,1702
"3764",432,1700
"3765",1163,1698
"3766",1004,1696
"3767",537,1694
"3768",1117,1692
"3769",441,1691
"3770",603,1690
"3771",1643,1689
"3772",1216,1688
"3773",139,1685
"3774",1102,1685
"3775",1156,1683
"3776",1281,1683
"3777",554,1678
"3778",1221,1677
"3779",346,1673
"3780",1100,1671
"3781",996,1669
"3782",358,1668
"3783",954,1667
"3784",1459,1667
"3785",542,1664
"3786",535,1662
"3787",410,1659
"3788",439,1659
"3789",1206,1657
"3790",343,1656
"3791",536,1656
"3792",1664,1656
"3793",217,1655
"3794",885,1653
"3795",1719,1652
"3796",498,1650
"3797",531,1649
"3798",46,1647
"3799",355,1647
"3800",374,1647
"3801",592,1647
"3802",834,1646
"3803",1294,1646
"3804",354,1643
"3805",411,1636
"3806",171,1634
"3807",172,1631
"3808",1501,1630
"3809",1577,1629
"3810",100,1627
"3811",551,1623
"3812",1399,1622
"3813",480,1619
"3814",564,1617
"3815",365,1615
"3816",1116,1613
"3817",56,1611
"3818",568,1609
"3819",1043,1609
"3820",249,1608
"3821",265,1607
"3822",1445,1596
"3823",543,1595
"3824",2186,1595
"3825",1461,1594
"3826",405,1593
"3827",1479,1591
"3828",401,1590
"3829",352,1588
"3830",1497,1588
"3831",8,1584
"3832",988,1584
"3833",613,1582
"3834",341,1581
"3835",390,1580
"3836",723,1580
"3837",1718,1580
"3838",154,1578
"3839",588,1577
"3840",1495,1575
"3841",163,1569
"3842",1614,1568
"3843",113,1567
"3844",538,1567
"3845",832,1567
"3846",366,1566
"3847",594,1564
"3848",992,1564
"3849",837,1561
"3850",572,1559
"3851",1289,1556
"3852",35,1551
"3853",794,1551
"3854",552,1549
"3855",2457,1544
"3856",415,1543
"3857",362,1542
"3858",562,1540
"3859",1150,1540
"3860",1389,1540
"3861",70,1539
"3862",627,1539
"3863",1485,1538
"3864",434,1534
"3865",109,1532
"3866",367,1531
"3867",406,1530
"3868",492,1530
"3869",661,1528
"3870",1209,1528
"3871",1443,1527
"3872",2547,1526
"3873",2076,1524
"3874",286,1523
"3875",870,1522
"3876",210,1521
"3877",883,1521
"3878",549,1520
"3879",947,1520
"3880",1472,1520
"3881",514,1516
"3882",271,1514
"3883",1211,1514
"3884",260,1511
"3885",370,1510
"3886",965,1510
"3887",1505,1510
"3888",1099,1506
"3889",1506,1506
"3890",1507,1505
"3891",2482,1505
"3892",423,1504
"3893",626,1501
"3894",342,1497
"3895",2036,1494
"3896",407,1490
"3897",1720,1490
"3898",631,1489
"3899",94,1488
"3900",451,1488
"3901",697,1487
"3902",601,1483
"3903",867,1480
"3904",597,1478
"3905",2030,1475
"3906",4,1474
"3907",769,1474
"3908",693,1470
"3909",399,1469
"3910",425,1468
"3911",590,1467
"3912",264,1466
"3913",701,1465
"3914",976,1463
"3915",309,1462
"3916",1120,1461
"3917",6,1460
"3918",994,1458
"3919",1478,1458
"3920",1197,1456
"3921",1677,1456
"3922",2178,1456
"3923",539,1455
"3924",2050,1454
"3925",632,1452
"3926",1193,1450
"3927",1309,1449
"3928",1574,1449
"3929",2042,1448
"3930",1704,1447
"3931",2470,1447
"3932",2242,1446
"3933",724,1445
"3934",589,1444
"3935",784,1444
"3936",236,1440
"3937",584,1440
"3938",2468,1440
"3939",2471,1439
"3940",1174,1431
"3941",2164,1430
"3942",848,1429
"3943",2472,1427
"3944",1382,1426
"3945",251,1423
"3946",1477,1421
"3947",2521,1421
"3948",1950,1419
"3949",1384,1417
"3950",1217,1415
"3951",691,1412
"3952",237,1411
"3953",397,1411
"3954",1172,1409
"3955",583,1408
"3956",2488,1408
"3957",1484,1407
"3958",907,1405
"3959",1724,1404
"3960",344,1401
"3961",2513,1401
"3962",709,1400
"3963",660,1397
"3964",2155,1396
"3965",2344,1396
"3966",2415,1395
"3967",2464,1394
"3968",1054,1391
"3969",561,1390
"3970",3311,1388
"3971",2125,1387
"3972",429,1386
"3973",1672,1385
"3974",2145,1384
"3975",715,1383
"3976",838,1383
"3977",347,1376
"3978",618,1375
"3979",541,1374
"3980",2101,1374
"3981",2503,1374
"3982",2478,1373
"3983",2149,1372
"3984",961,1369
"3985",833,1367
"3986",1074,1367
"3987",274,1365
"3988",1474,1364
"3989",1556,1363
"3990",465,1362
"3991",545,1362
"3992",3301,1362
"3993",1279,1360
"3994",495,1359
"3995",2098,1358
"3996",2473,1357
"3997",3237,1357
"3998",681,1356
"3999",776,1356
"4000",1427,1356
"4001",2517,1356
"4002",609,1355
"4003",668,1355
"4004",1001,1355
"4005",2156,1355
"4006",2085,1352
"4007",242,1351
"4008",402,1351
"4009",1097,1351
"4010",649,1350
"4011",585,1349
"4012",231,1346
"4013",3430,1346
"4014",126,1345
"4015",818,1345
"4016",25,1343
"4017",805,1341
"4018",2245,1339
"4019",486,1338
"4020",738,1338
"4021",960,1337
"4022",2922,1336
"4023",229,1335
"4024",753,1334
"4025",1424,1334
"4026",243,1333
"4027",831,1333
"4028",1578,1333
"4029",491,1331
"4030",2498,1331
"4031",1480,1330
"4032",368,1329
"4033",829,1329
"4034",1435,1329
"4035",1785,1329
"4036",2842,1329
"4037",990,1326
"4038",1162,1325
"4039",1568,1325
"4040",248,1324
"4041",2459,1324
"4042",3431,1324
"4043",621,1321
"4044",1415,1321
"4045",2031,1319
"4046",144,1317
"4047",602,1317
"4048",1126,1317
"4049",1946,1316
"4050",616,1314
"4051",778,1314
"4052",1572,1313
"4053",258,1311
"4054",2959,1311
"4055",2,1310
"4056",1910,1310
"4057",2166,1310
"4058",2104,1307
"4059",777,1306
"4060",1003,1305
"4061",1503,1305
"4062",2372,1304
"4063",360,1302
"4064",758,1302
"4065",2219,1302
"4066",904,1301
"4067",1005,1301
"4068",1363,1301
"4069",523,1299
"4070",3365,1299
"4071",800,1293
"4072",670,1292
"4073",2044,1292
"4074",1129,1291
"4075",1481,1291
"4076",2573,1289
"4077",90,1288
"4078",2205,1286
"4079",1705,1284
"4080",839,1280
"4081",654,1278
"4082",2346,1277
"4083",1107,1275
"4084",1874,1275
"4085",292,1273
"4086",1560,1273
"4087",3362,1273
"4088",3467,1271
"4089",1187,1270
"4090",1192,1269
"4091",3417,1266
"4092",1109,1265
"4093",2394,1264
"4094",356,1263
"4095",268,1262
"4096",1002,1261
"4097",1029,1259
"4098",1498,1259
"4099",2182,1258
"4100",2608,1257
"4101",3356,1256
"4102",560,1255
"4103",2074,1255
"4104",620,1252
"4105",1123,1251
"4106",13,1250
"4107",1270,1249
"4108",2062,1248
"4109",2247,1248
"4110",749,1247
"4111",814,1247
"4112",58,1246
"4113",2591,1246
"4114",255,1245
"4115",2977,1245
"4116",882,1242
"4117",811,1241
"4118",2485,1240
"4119",2161,1236
"4120",2861,1236
"4121",1685,1234
"4122",2248,1234
"4123",828,1233
"4124",986,1233
"4125",1164,1233
"4126",2854,1231
"4127",822,1230
"4128",850,1230
"4129",2870,1229
"4130",742,1228
"4131",1567,1225
"4132",357,1223
"4133",789,1223
"4134",3303,1223
"4135",2484,1222
"4136",3495,1221
"4137",547,1218
"4138",666,1218
"4139",677,1216
"4140",3369,1216
"4141",760,1215
"4142",1561,1215
"4143",1998,1215
"4144",3341,1215
"4145",1906,1214
"4146",743,1213
"4147",2240,1213
"4148",3543,1212
"4149",3569,1212
"4150",1387,1211
"4151",1508,1210
"4152",2223,1210
"4153",768,1209
"4154",2481,1209
"4155",3339,1209
"4156",3367,1208
"4157",608,1206
"4158",1098,1206
"4159",1368,1206
"4160",2578,1204
"4161",3574,1204
"4162",369,1203
"4163",1976,1202
"4164",3053,1200
"4165",2105,1199
"4166",553,1197
"4167",232,1196
"4168",359,1191
"4169",546,1190
"4170",570,1189
"4171",1012,1189
"4172",991,1187
"4173",1040,1186
"4174",3308,1186
"4175",3470,1185
"4176",3500,1185
"4177",653,1184
"4178",3432,1184
"4179",740,1181
"4180",2467,1181
"4181",3300,1181
"4182",3438,1181
"4183",2095,1179
"4184",3658,1179
"4185",1494,1178
"4186",1515,1178
"4187",987,1176
"4188",1960,1174
"4189",468,1173
"4190",3426,1172
"4191",522,1171
"4192",39,1169
"4193",1010,1169
"4194",2461,1169
"4195",2283,1168
"4196",2475,1168
"4197",1965,1167
"4198",1462,1166
"4199",2629,1166
"4200",3302,1165
"4201",909,1164
"4202",3226,1162
"4203",7,1160
"4204",1268,1160
"4205",827,1159
"4206",3355,1159
"4207",3643,1159
"4208",1288,1157
"4209",771,1154
"4210",2476,1154
"4211",1189,1149
"4212",1218,1149
"4213",1203,1147
"4214",1275,1147
"4215",2388,1145
"4216",1223,1144
"4217",1295,1144
"4218",2088,1144
"4219",2120,1144
"4220",797,1143
"4221",582,1141
"4222",688,1141
"4223",256,1138
"4224",2078,1138
"4225",266,1135
"4226",19,1134
"4227",735,1133
"4228",2594,1133
"4229",3893,1132
"4230",579,1129
"4231",515,1128
"4232",1812,1128
"4233",2960,1126
"4234",2386,1124
"4235",257,1121
"4236",2268,1121
"4237",3338,1121
"4238",1488,1120
"4239",2294,1120
"4240",3442,1120
"4241",3616,1120
"4242",879,1117
"4243",2287,1115
"4244",3397,1115
"4245",460,1114
"4246",599,1114
"4247",2236,1113
"4248",114,1112
"4249",952,1109
"4250",757,1108
"4251",559,1107
"4252",676,1107
"4253",1969,1107
"4254",3097,1107
"4255",2061,1106
"4256",1028,1103
"4257",1519,1103
"4258",2648,1103
"4259",3787,1102
"4260",3277,1099
"4261",3317,1099
"4262",1073,1098
"4263",2234,1098
"4264",2093,1097
"4265",591,1096
"4266",478,1095
"4267",1580,1094
"4268",3205,1094
"4269",20,1093
"4270",1895,1093
"4271",2932,1093
"4272",4284,1091
"4273",2293,1088
"4274",953,1086
"4275",815,1085
"4276",254,1084
"4277",2043,1084
"4278",3663,1084
"4279",1178,1083
"4280",1383,1083
"4281",3223,1083
"4282",995,1082
"4283",593,1081
"4284",855,1081
"4285",984,1081
"4286",1605,1081
"4287",2880,1081
"4288",1292,1077
"4289",2171,1077
"4290",533,1076
"4291",2087,1076
"4292",3484,1075
"4293",376,1074
"4294",1873,1072
"4295",2167,1070
"4296",2659,1070
"4297",3458,1069
"4298",449,1068
"4299",250,1067
"4300",1956,1066
"4301",3373,1065
"4302",3509,1065
"4303",656,1064
"4304",5289,1063
"4305",736,1060
"4306",1016,1060
"4307",2334,1060
"4308",3343,1059
"4309",4123,1059
"4310",3891,1058
"4311",3870,1056
"4312",695,1054
"4313",3778,1054
"4314",3959,1054
"4315",4241,1054
"4316",272,1052
"4317",3894,1052
"4318",3627,1051
"4319",1647,1050
"4320",1865,1049
"4321",733,1047
"4322",2259,1046
"4323",840,1045
"4324",2849,1045
"4325",300,1044
"4326",3833,1044
"4327",4442,1044
"4328",494,1043
"4329",296,1041
"4330",2340,1041
"4331",3048,1039
"4332",2298,1037
"4333",659,1035
"4334",2072,1035
"4335",915,1032
"4336",1706,1032
"4337",1738,1029
"4338",2253,1029
"4339",3419,1029
"4340",3646,1029
"4341",675,1028
"4342",278,1027
"4343",1465,1026
"4344",1492,1026
"4345",3459,1023
"4346",321,1022
"4347",325,1022
"4348",2991,1021
"4349",3931,1019
"4350",2250,1018
"4351",2389,1018
"4352",3964,1017
"4353",3739,1014
"4354",756,1013
"4355",1784,1013
"4356",2602,1013
"4357",3475,1013
"4358",177,1011
"4359",1219,1010
"4360",2318,1010
"4361",2135,1009
"4362",3305,1009
